-0.414634985435 , 6.32610740455
-0.49614276348 , 6.30409153115
-0.577501826771 , 6.28490701239
-0.658253507055 , 6.26286376939
-0.737423206066 , 6.23045720945
-0.819668913397 , 6.22600352001
-0.901302357954 , 6.21617415666
-0.980730262732 , 6.19208718181
-1.05449757091 , 6.13681437888
-1.13749131507 , 6.13735392609
-1.21375284135 , 6.10194759299
-1.29302161325 , 6.08318841389
-1.37064978694 , 6.0574004572
-1.44588605938 , 6.02254887072
-1.52384019436 , 6.00013511763
-1.60192909485 , 5.97848077211
-1.68284220529 , 5.9669083713
-1.75686579731 , 5.93107953279
-1.83921720741 , 5.92324740776
-1.91033927762 , 5.87941974514
-1.98998374994 , 5.8623030879
-2.06877763679 , 5.84204782599
-2.14905454413 , 5.82526723978
-2.21735127728 , 5.77639756503
-2.29909277281 , 5.76272154913
-2.3855332703 , 5.75918677465
-2.45636680702 , 5.71734859122
-2.52885839895 , 5.67990896005
-2.59722127467 , 5.63380846073
-2.68336285342 , 5.62578721437
-2.7609666155 , 5.59868645182
-2.83016019997 , 5.55450214073
-2.91102924031 , 5.53295650697
-2.99064345958 , 5.50808005436
-3.07373048097 , 5.48854070128
-3.15655708313 , 5.46731724497
-3.22882952083 , 5.42717448643
-3.30418867718 , 5.39194586746
-3.38004391648 , 5.35704538293
-3.47556842699 , 5.35190605006
-3.54220105661 , 5.30127851384
-3.63238648508 , 5.28515513142
-3.70297393319 , 5.23958692497
-3.78944200778 , 5.21571946818
-3.87500507411 , 5.18926112493
-3.93861694103 , 5.13290553145
-4.02112435651 , 5.10077192947
-4.11863373292 , 5.0860890856
-4.19454815304 , 5.04339597165
-4.27728030805 , 5.00805179283
-4.36215091305 , 4.97407980388
-4.44382161206 , 4.93536389603
-4.5242826836 , 4.89434143301
-4.63184478468 , 4.88094597748
-4.67552934573 , 4.79956512682
