[63, 57, 55, 51, 43, 41, 33, 20, 33, 42, 44, 45, 35, 26, 30, 2, 10, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 57, 55, 51, 43, 41, 33, 20, 33, 42, 44, 45, 35, 26, 30, 2, 10, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 114, 110, 102, 86, 82, 66, 40, 66, 84, 88, 90, 70, 52, 60, 4, 20, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[63, 55, 55, 50, 44, 40, 34, 20, 33, 42, 44, 45, 35, 35, 23, 0, 4, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 55, 55, 50, 44, 40, 34, 20, 33, 42, 44, 45, 35, 35, 23, 0, 4, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 110, 110, 100, 88, 80, 68, 40, 66, 84, 88, 90, 70, 70, 46, 0, 8, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[62, 56, 55, 50, 45, 40, 34, 20, 34, 41, 43, 46, 34, 33, 24, 0, 4, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 56, 55, 50, 45, 40, 34, 20, 34, 41, 43, 46, 34, 33, 24, 0, 4, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 112, 110, 100, 90, 80, 68, 40, 68, 82, 86, 92, 68, 66, 48, 0, 8, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[62, 56, 55, 51, 43, 41, 33, 21, 33, 42, 43, 46, 34, 31, 26, 0, 4, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 56, 55, 51, 43, 41, 33, 21, 33, 42, 43, 46, 34, 31, 26, 0, 4, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 112, 110, 102, 86, 82, 66, 42, 66, 84, 86, 92, 68, 62, 52, 0, 8, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[64, 55, 53, 52, 43, 41, 33, 21, 33, 41, 45, 44, 35, 31, 26, 0, 7, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 55, 53, 52, 43, 41, 33, 21, 33, 41, 45, 44, 35, 31, 26, 0, 7, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 110, 106, 104, 86, 82, 66, 42, 66, 82, 90, 88, 70, 62, 52, 0, 14, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[61, 57, 54, 52, 43, 40, 33, 22, 36, 40, 45, 44, 32, 30, 28, 1, 14, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 57, 54, 52, 43, 40, 33, 22, 36, 40, 45, 44, 32, 30, 28, 1, 14, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 114, 108, 104, 86, 80, 66, 44, 72, 80, 90, 88, 64, 60, 56, 2, 28, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[62, 56, 54, 52, 43, 40, 33, 22, 37, 42, 43, 45, 30, 29, 27, 2, 15, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 56, 54, 52, 43, 40, 33, 22, 37, 42, 43, 45, 30, 29, 27, 2, 15, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 112, 108, 104, 86, 80, 66, 44, 74, 84, 86, 90, 60, 58, 54, 4, 30, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[63, 54, 56, 51, 44, 41, 33, 21, 34, 40, 44, 46, 33, 29, 29, 0, 9, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 54, 56, 51, 44, 41, 33, 21, 34, 40, 44, 46, 33, 29, 29, 0, 9, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 108, 112, 102, 88, 82, 66, 42, 68, 80, 88, 92, 66, 58, 58, 0, 18, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[63, 55, 55, 51, 44, 41, 33, 21, 33, 42, 43, 46, 33, 28, 28, 0, 2, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 55, 55, 51, 44, 41, 33, 21, 33, 42, 43, 46, 33, 28, 28, 0, 2, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 110, 110, 102, 88, 82, 66, 42, 66, 84, 86, 92, 66, 56, 56, 0, 4, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[62, 56, 55, 51, 43, 42, 32, 22, 33, 42, 43, 46, 33, 27, 29, 0, 1, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 56, 55, 51, 43, 42, 32, 22, 33, 42, 43, 46, 33, 27, 29, 0, 1, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 112, 110, 102, 86, 84, 64, 44, 66, 84, 86, 92, 66, 54, 58, 0, 2, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[63, 56, 53, 50, 44, 41, 33, 22, 34, 41, 42, 46, 34, 33, 23, 1, 9, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 56, 53, 50, 44, 41, 33, 22, 34, 41, 42, 46, 34, 33, 23, 1, 9, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 112, 106, 100, 88, 82, 66, 44, 68, 82, 84, 92, 68, 66, 46, 2, 18, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[62, 54, 56, 50, 44, 41, 31, 23, 36, 40, 44, 45, 31, 35, 23, 0, 3, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 54, 56, 50, 44, 41, 31, 23, 36, 40, 44, 45, 31, 35, 23, 0, 3, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 108, 112, 100, 88, 82, 62, 46, 72, 80, 88, 90, 62, 70, 46, 0, 6, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[61, 55, 55, 52, 43, 41, 33, 21, 35, 41, 44, 45, 32, 30, 26, 1, 8, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 55, 55, 52, 43, 41, 33, 21, 35, 41, 44, 45, 32, 30, 26, 1, 8, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 110, 110, 104, 86, 82, 66, 42, 70, 82, 88, 90, 64, 60, 52, 2, 16, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[62, 54, 56, 51, 43, 41, 33, 22, 35, 40, 45, 44, 32, 31, 25, 1, 3, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 54, 56, 51, 43, 41, 33, 22, 35, 40, 45, 44, 32, 31, 25, 1, 3, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 108, 112, 102, 86, 82, 66, 44, 70, 80, 90, 88, 64, 62, 50, 2, 6, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[63, 55, 54, 51, 44, 41, 32, 23, 33, 42, 43, 46, 32, 29, 26, 0, 3, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 55, 54, 51, 44, 41, 32, 23, 33, 42, 43, 46, 32, 29, 26, 0, 3, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 110, 108, 102, 88, 82, 64, 46, 66, 84, 86, 92, 64, 58, 52, 0, 6, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[61, 57, 54, 50, 45, 40, 32, 23, 36, 40, 44, 46, 30, 30, 25, 1, 7, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 57, 54, 50, 45, 40, 32, 23, 36, 40, 44, 46, 30, 30, 25, 1, 7, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 114, 108, 100, 90, 80, 64, 46, 72, 80, 88, 92, 60, 60, 50, 2, 14, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[62, 56, 53, 51, 45, 40, 33, 22, 36, 42, 43, 45, 30, 29, 26, 1, 1, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 56, 53, 51, 45, 40, 33, 22, 36, 42, 43, 45, 30, 29, 26, 1, 1, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 112, 106, 102, 90, 80, 66, 44, 72, 84, 86, 90, 60, 58, 52, 2, 2, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[63, 53, 57, 48, 43, 42, 34, 23, 35, 40, 44, 44, 31, 28, 29, 0, 6, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 53, 57, 48, 43, 42, 34, 23, 35, 40, 44, 44, 31, 28, 29, 0, 6, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 106, 114, 96, 86, 84, 68, 46, 70, 80, 88, 88, 62, 56, 58, 0, 12, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[63, 53, 57, 48, 44, 42, 33, 22, 36, 40, 44, 45, 30, 28, 29, 0, 8, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 53, 57, 48, 44, 42, 33, 22, 36, 40, 44, 45, 30, 28, 29, 0, 8, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 106, 114, 96, 88, 84, 66, 44, 72, 80, 88, 90, 60, 56, 58, 0, 16, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[64, 53, 55, 52, 42, 41, 34, 22, 36, 40, 45, 44, 31, 22, 28, 4, 5, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 53, 55, 52, 42, 41, 34, 22, 36, 40, 45, 44, 31, 22, 28, 4, 5, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 106, 110, 104, 84, 82, 68, 44, 72, 80, 90, 88, 62, 44, 56, 8, 10, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[62, 56, 53, 51, 43, 41, 33, 22, 36, 40, 44, 43, 33, 31, 24, 2, 12, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 56, 53, 51, 43, 41, 33, 22, 36, 40, 44, 43, 33, 31, 24, 2, 12, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 112, 106, 102, 86, 82, 66, 44, 72, 80, 88, 86, 66, 62, 48, 4, 24, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[62, 57, 52, 52, 43, 42, 32, 22, 36, 40, 43, 46, 30, 28, 27, 0, 7, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 57, 52, 52, 43, 42, 32, 22, 36, 40, 43, 46, 30, 28, 27, 0, 7, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 114, 104, 104, 86, 84, 64, 44, 72, 80, 86, 92, 60, 56, 54, 0, 14, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[61, 58, 52, 51, 44, 42, 32, 22, 36, 41, 42, 46, 30, 26, 30, 0, 2, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 58, 52, 51, 44, 42, 32, 22, 36, 41, 42, 46, 30, 26, 30, 0, 2, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 116, 104, 102, 88, 84, 64, 44, 72, 82, 84, 92, 60, 52, 60, 0, 4, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[64, 54, 54, 51, 44, 42, 33, 21, 36, 40, 44, 44, 31, 25, 26, 3, 7, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 54, 54, 51, 44, 42, 33, 21, 36, 40, 44, 44, 31, 25, 26, 3, 7, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 108, 108, 102, 88, 84, 66, 42, 72, 80, 88, 88, 62, 50, 52, 6, 14, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[63, 55, 55, 51, 44, 41, 32, 23, 35, 40, 43, 45, 31, 24, 26, 6, 8, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 55, 55, 51, 44, 41, 32, 23, 35, 40, 43, 45, 31, 24, 26, 6, 8, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 110, 110, 102, 88, 82, 64, 46, 70, 80, 86, 90, 62, 48, 52, 12, 16, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[63, 54, 55, 50, 44, 42, 32, 22, 34, 42, 43, 45, 32, 28, 26, 2, 9, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 54, 55, 50, 44, 42, 32, 22, 34, 42, 43, 45, 32, 28, 26, 2, 9, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 108, 110, 100, 88, 84, 64, 44, 68, 84, 86, 90, 64, 56, 52, 4, 18, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[63, 54, 55, 50, 43, 43, 33, 22, 35, 40, 44, 44, 31, 28, 25, 2, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 54, 55, 50, 43, 43, 33, 22, 35, 40, 44, 44, 31, 28, 25, 2, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 108, 110, 100, 86, 86, 66, 44, 70, 80, 88, 88, 62, 56, 50, 4, 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[62, 55, 55, 49, 44, 44, 30, 23, 38, 40, 44, 43, 29, 23, 26, 5, 10, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 55, 55, 49, 44, 44, 30, 23, 38, 40, 44, 43, 29, 23, 26, 5, 10, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 110, 110, 98, 88, 88, 60, 46, 76, 80, 88, 86, 58, 46, 52, 10, 20, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[62, 54, 55, 50, 43, 43, 32, 22, 37, 41, 43, 43, 31, 28, 25, 0, 5, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 54, 55, 50, 43, 43, 32, 22, 37, 41, 43, 43, 31, 28, 25, 0, 5, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 108, 110, 100, 86, 86, 64, 44, 74, 82, 86, 86, 62, 56, 50, 0, 10, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[61, 57, 54, 51, 42, 42, 33, 22, 35, 40, 44, 45, 30, 28, 25, 0, 3, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 57, 54, 51, 42, 42, 33, 22, 35, 40, 44, 45, 30, 28, 25, 0, 3, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 114, 108, 102, 84, 84, 66, 44, 70, 80, 88, 90, 60, 56, 50, 0, 6, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[64, 54, 54, 49, 45, 41, 33, 22, 36, 41, 41, 45, 31, 28, 26, 0, 7, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 54, 54, 49, 45, 41, 33, 22, 36, 41, 41, 45, 31, 28, 26, 0, 7, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 108, 108, 98, 90, 82, 66, 44, 72, 82, 82, 90, 62, 56, 52, 0, 14, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[63, 54, 55, 50, 43, 43, 32, 23, 35, 40, 44, 43, 31, 25, 26, 2, 4, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 54, 55, 50, 43, 43, 32, 23, 35, 40, 44, 43, 31, 25, 26, 2, 4, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 108, 110, 100, 86, 86, 64, 46, 70, 80, 88, 86, 62, 50, 52, 4, 8, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[63, 55, 54, 49, 45, 41, 33, 23, 37, 39, 42, 44, 31, 22, 26, 5, 1, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 55, 54, 49, 45, 41, 33, 23, 37, 39, 42, 44, 31, 22, 26, 5, 1, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 110, 108, 98, 90, 82, 66, 46, 74, 78, 84, 88, 62, 44, 52, 10, 2, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
